asin,brand,currency,discount,final_price,images_count,initial_price,item_weight,rating,reviews_count,root_bs_rank,seller_id,seller_name,timestamp,title,video_count,categories,number_of_sellers,main_category,main_rank,quantity_in_stock,is_in_stock,book_format,discount_pct,discount_range,price_range,num_reviews_range
1631492853,Richard Rothstein,USD,10.11,17.84,2,27.95,599.1744000000001,4.8,14605,21902.0,ATVPDKIKX0DER,2VETERANS,2021-12-21 23:59:50,The Color of Law: A Forgotten History of How Our Government Segregated America,0,Politics & Social Sciences - Sociology,19.0,160,0.13131313131313133,,1,Kindle,36.17173524150268,30%+,$10-$20,10000-20000
1631494538,Richard Rothstein,USD,5.42,12.53,2,17.95,351.54,4.8,14605,2345.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:47,The Color of Law: A Forgotten History of How Our Government Segregated America,0,Politics & Social Sciences - Sociology,19.0,159,0.09090909090909093,,1,Kindle,30.194986072423397,30%+,$10-$20,10000-20000
1640952497,Napoleon Hill,USD,6.46,6.49,2,12.95,121.905,4.7,57412,82114.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:50,Think and Grow Rich: For the Modern Reader (Official Publication of the Napoleon Hill Foundation),0,Business & Money - Business Culture,19.0,38,0.5151515151515152,,1,Kindle,49.884169884169886,30%+,< $10,50000+
1616205679,Kelly Barnhill,USD,7.7,10.25,2,17.95,430.92,4.7,15426,1925.0,ATVPDKIKX0DER,Jenson Books Inc,2021-12-21 23:59:53,The Girl Who Drank the Moon (Winner of the 2017 Newbery Medal),0,Children's Books - Growing Up & Facts of Life,19.0,95,0.9090909090909092,,1,Kindle,42.89693593314763,30%+,$10-$20,10000-20000
1616207469,Kelly Barnhill,USD,3.57,6.38,4,9.95,317.52,4.7,15426,500.0,ATVPDKIKX0DER,Hippo Books,2021-12-21 23:59:49,The Girl Who Drank the Moon (Winner of the 2017 Newbery Medal),0,Children's Books - Growing Up & Facts of Life,19.0,48,0.19191919191919193,,1,Kindle,35.879396984924625,30%+,< $10,10000-20000
1616208686,Tayari Jones,USD,5.41,11.54,2,16.95,272.16,4.4,14558,16368.0,ATVPDKIKX0DER,California Book Bag,2021-12-21 23:59:49,An American Marriage (Oprah's Book Club): A Novel,0,Literature & Fiction - United States,19.0,230,0.32323232323232326,,1,Kindle,31.917404129793514,30%+,$10-$20,10000-20000
1619630346,Sarah J. Maas,USD,2.03,9.96,4,11.99,430.92,4.6,19933,1648.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:59:54,"Throne of Glass (Throne of Glass, 1)",0,Teen & Young Adult - Literature & Fiction,19.0,411,0.11111111111111112,,1,Kindle,16.930775646371977,10%-20%,< $10,10000-20000
1619630621,Sarah J. Maas,USD,3.0,16.99,1,19.99,694.4976,4.7,13953,19930.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:08:02,"Crown of Midnight (Throne of Glass, 2)",0,Teen & Young Adult - Literature & Fiction,19.0,414,0.7171717171717172,,0,Kindle,15.007503751875939,10%-20%,$10-$20,10000-20000
1619630648,Sarah J. Maas,USD,1.5,10.49,3,11.99,453.92,4.7,13953,2986.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:59:50,"Crown of Midnight (Throne of Glass, 2)",0,Teen & Young Adult - Literature & Fiction,19.0,411,0.35353535353535354,,1,Kindle,12.51042535446205,10%-20%,$10-$20,10000-20000
1619630656,Sarah J. Maas,USD,5.2,14.79,3,19.99,835.2128,4.8,13617,22610.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:00:00,"Heir of Fire (Throne of Glass, 3)",0,Teen & Young Adult - Literature & Fiction,19.0,414,0.6666666666666667,,1,Kindle,26.013006503251628,20%-30%,$10-$20,10000-20000
1619630672,Sarah J. Maas,USD,1.5,10.49,3,11.99,590.096,4.8,13617,3890.0,ATVPDKIKX0DER,Goodwill Charlotte Books,2021-12-21 23:59:50,"Heir of Fire (Throne of Glass, 3)",0,Teen & Young Adult - Literature & Fiction,19.0,411,0.5252525252525253,,1,Kindle,12.51042535446205,10%-20%,$10-$20,10000-20000
1619636069,Sarah J. Maas,USD,2.6,9.39,4,11.99,680.88,4.8,13843,5207.0,ATVPDKIKX0DER,Goodwill Michiana,2021-12-21 23:59:49,"Queen of Shadows (Throne of Glass, 4)",0,Teen & Young Adult - Literature & Fiction,19.0,411,0.5151515151515152,,1,Kindle,21.684737281067555,20%-30%,< $10,10000-20000
1619636093,Sarah J. Maas,USD,1.2,10.79,4,11.99,748.968,4.8,12840,7647.0,ATVPDKIKX0DER,Clean Earth Books,2021-12-21 23:59:51,"Empire of Storms (Throne of Glass, 5)",0,Teen & Young Adult - Literature & Fiction,19.0,411,0.8484848484848486,,1,Kindle,10.008340283569641,10%-20%,$10-$20,10000-20000
1619636123,Sarah J. Maas,USD,1.4,12.59,2,13.99,807.9776,4.8,14080,5053.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:50,"Kingdom of Ash (Throne of Glass, 7)",0,Teen & Young Adult - Literature & Fiction,19.0,411,0.494949494949495,,1,Kindle,10.007147962830592,10%-20%,$10-$20,10000-20000
161638610X,Jonathan Cahn,USD,5.5,11.49,3,16.99,317.52,4.7,17592,4994.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:59:53,The Harbinger: The Ancient Mystery that Holds the Secret of America's Future,0,Religion & Spirituality - Literature & Fiction,19.0,315,0.7777777777777779,,1,Kindle,32.37198351971748,30%+,$10-$20,10000-20000
1623156122,Laurel Randolph,USD,6.02,8.97,14,14.99,453.92,4.4,11729,5456.0,ATVPDKIKX0DER,-OnTimeBooks-,2021-12-21 23:59:50,The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,0,"Cookbooks, Food & Wine - Cooking by Ingredient",19.0,117,0.8181818181818183,,1,Kindle,40.16010673782521,30%+,< $10,10000-20000
1623158087,Amy Ramos,USD,5.01,6.98,8,11.99,385.56,4.3,25595,1768.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:50,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,0,"Cookbooks, Food & Wine - Special Diet",19.0,132,0.1414141414141414,,1,Kindle,41.78482068390325,30%+,< $10,20000-30000
1623158281,Margarita Alcantara,USD,6.4,9.59,13,15.99,272.16,4.8,20641,207.0,ATVPDKIKX0DER,"Goodwill Retail Services, Inc.",2021-12-21 23:59:55,Chakra Healing: A Beginner's Guide to Self-Healing Techniques that Balance the Chakras,0,Religion & Spirituality - New Age & Spirituality,19.0,130,0.23232323232323232,,1,Kindle,40.025015634771734,30%+,< $10,20000-30000
1623159040,Dorothy CalimerisLulu Cook,USD,7.6,11.39,12,18.99,408.24,4.4,11044,551.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:51,The Complete Anti-Inflammatory Diet for Beginners: A No-Stress Meal Plan with Easy Recipes to Heal the Immune System,0,Medical Books - Medicine,19.0,243,0.20202020202020202,,1,Kindle,40.02106371774619,30%+,$10-$20,10000-20000
1623159911,Karen Frazier,USD,6.0,8.99,20,14.99,362.88000000000005,4.8,26575,60.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:51,Crystals for Beginners: The Guide to Get Started with the Healing Power of Crystals,0,Religion & Spirituality - New Age & Spirituality,19.0,0,0.6363636363636365,,1,Kindle,40.0266844563042,30%+,< $10,20000-30000
1638788499,Ambrosia Hawthorn,USD,12.35,10.64,8,22.99,544.704,4.7,13715,14501.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:00:03,The Spell Book for New Witches: Essential Spells to Change Your Life,0,Religion & Spirituality - New Age & Spirituality,19.0,323,0.33333333333333337,,0,Kindle,53.71900826446281,30%+,$10-$20,10000-20000
1638788510,Paige Vanderbeck,USD,12.35,10.64,10,22.99,408.24,4.8,11314,10191.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:55,"Green Witchcraft: A Practical Guide to Discovering the Magic of Plants, Herbs, Crystals, and Beyond",0,Religion & Spirituality - New Age & Spirituality,19.0,320,0.0202020202020202,,0,Kindle,53.71900826446281,30%+,$10-$20,10000-20000
1629998915,Jonathan Cahn,USD,11.39,13.6,2,24.99,499.31200000000007,4.8,14627,4926.0,ATVPDKIKX0DER,Marc Massengale,2021-12-21 23:59:50,"The Harbinger II: The Return (Harbinger, 2)",0,Christian Books & Bibles - Literature & Fiction,19.0,325,0.4444444444444445,,1,Kindle,45.57823129251701,30%+,$10-$20,10000-20000
1629998958,Jonathan Cahn,USD,5.39,13.6,1,18.99,340.20000000000005,4.8,14627,91079.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:52,The Harbinger II: The Return,0,Christian Books & Bibles - Literature & Fiction,19.0,316,0.27272727272727276,0.0,0,Kindle,28.383359662980517,20%-30%,$10-$20,10000-20000
1630061387,David Horowitz,USD,16.84,11.15,4,27.99,499.31200000000007,4.7,10917,45894.0,ATVPDKIKX0DER,EmeraldGems,2021-12-21 23:59:51,BLITZ: Trump Will Smash the Left and Win,0,Politics & Social Sciences - Politics & Government,19.0,291,0.13131313131313133,,1,Kindle,60.164344408717405,30%+,$10-$20,10000-20000
164152166X,Sonya Renee TaylorBianca I. Laureano,USD,4.81,8.18,11,12.99,334.53000000000003,4.8,13191,1278.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:54,"Celebrate Your Body (and Its Changes, Too!): The Ultimate Puberty Book for Girls (Celebrate You, 1)",0,Children's Books - Growing Up & Facts of Life,19.0,243,0.35353535353535354,,1,Kindle,37.02848344880677,30%+,< $10,10000-20000
1627790624,Bill O'Reilly,USD,16.08,13.92,2,30.0,522.0079999999999,4.8,10537,25795.0,ATVPDKIKX0DER,VMG Books & Media,2021-12-21 23:59:49,Killing the Rising Sun: How America Vanquished World War II Japan,0,History - Military,19.0,146,0.32323232323232326,0.0,0,Kindle,53.599999999999994,30%+,$10-$20,10000-20000
1627792120,Leigh Bardugo,USD,8.5,11.49,3,19.99,703.576,4.7,18306,47359.0,ATVPDKIKX0DER,Vivé Liber Books LLC,2021-12-22 00:00:07,"Six of Crows (Six of Crows, 1)",0,Teen & Young Adult - Literature & Fiction,19.0,409,0.7070707070707072,,1,Kindle,42.52126063031516,30%+,$10-$20,10000-20000
1627792139,Leigh Bardugo,USD,4.48,15.51,2,19.99,753.5072,4.7,15438,50383.0,ATVPDKIKX0DER,Jenson Books Inc,2021-12-21 23:59:51,"Crooked Kingdom: A Sequel to Six of Crows (Six of Crows, 2)",0,Teen & Young Adult - Literature & Fiction,19.0,391,0.6464646464646465,,1,Kindle,22.411205602801402,20%-30%,$10-$20,10000-20000
1641522631,"by Ph.D., Katie Stokes, M.Ed., (Author)",USD,3.6,5.39,10,8.99,249.48000000000005,4.7,18213,487.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:56,Human Body Activity Book for Kids: Hands-On Fun for Grades K-3,0,Children's Books - Growing Up & Facts of Life,19.0,65,0.35353535353535354,,1,Spiral-bound,40.04449388209122,30%+,< $10,10000-20000
1627797041,Bill O'Reilly,USD,15.0,15.0,1,30.0,508.39040000000006,4.7,12831,2732.0,ATVPDKIKX0DER,gatecitybooks,2021-12-21 23:59:58,Killing Crazy Horse: The Merciless Indian Wars in America (Bill O'Reilly's Killing Series),0,Biographies & Memoirs - Community & Culture,19.0,9,0.4545454545454546,,1,Kindle,50.0,30%+,$10-$20,10000-20000
1641526270,Crystal Radke,USD,4.46,4.53,10,8.99,294.84000000000003,4.8,64649,26.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:52,"My First Learn to Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!",0,Children's Books - Education & Reference,19.0,0,0.23232323232323232,,1,Spiral-bound,49.61067853170189,30%+,< $10,50000+
1641526378,Carole P. Roman,USD,4.0,5.99,12,9.99,272.16,4.7,15704,44.0,ATVPDKIKX0DER,Goodwill Columbus,2021-12-22 00:00:05,The Big Book of Silly Jokes for Kids,0,Children's Books - Education & Reference,19.0,0,0.4545454545454546,,1,Kindle,40.04004004004004,30%+,< $10,10000-20000
1635575559,Sarah J. Maas,USD,8.41,19.59,2,28.0,635.4879999999999,4.7,35941,6159.0,ATVPDKIKX0DER,Goodwill of Dayton Ohio,2021-12-21 23:59:53,"A Court of Thorns and Roses (A Court of Thorns and Roses, 1)",0,Science Fiction & Fantasy - Fantasy,19.0,223,0.6363636363636365,,1,Kindle,30.03571428571429,30%+,$10-$20,30000-40000
1635575567,Sarah J. Maas,USD,7.2,10.8,2,18.0,362.88000000000005,4.7,35941,434.0,ATVPDKIKX0DER,"Goodwill Industries - Big Bend, Inc.",2021-12-22 00:00:07,A Court of Thorns and Roses,0,Science Fiction & Fantasy - Fantasy,19.0,351,0.494949494949495,,1,Kindle,40.0,30%+,$10-$20,30000-40000
1635575583,Sarah J. Maas,USD,3.75,14.25,2,18.0,508.39040000000006,4.9,30741,1326.0,ATVPDKIKX0DER,Goodwill of North Georgia,2021-12-21 23:59:54,A Court of Mist and Fury (A Court of Thorns and Roses),0,Science Fiction & Fantasy - Fantasy,19.0,386,0.8686868686868688,,1,Kindle,20.833333333333336,20%-30%,$10-$20,30000-40000
1635575605,Sarah J. Maas,USD,3.06,14.94,2,18.0,567.4,4.8,26225,1975.0,ATVPDKIKX0DER,Goodwill of Dayton Ohio,2021-12-21 23:59:59,"A Court of Wings and Ruin (A Court of Thorns and Roses, 3)",0,Science Fiction & Fantasy - Fantasy,19.0,223,0.22222222222222224,,1,Kindle,17.0,10%-20%,$10-$20,20000-30000
1635575621,Sarah J. Maas,USD,2.11,13.89,2,16.0,226.8,4.5,20404,2158.0,ATVPDKIKX0DER,Goodwill of Orange County,2021-12-21 23:59:52,A Court of Frost and Starlight (A Court of Thorns and Roses),0,Science Fiction & Fantasy - Fantasy,19.0,223,0.32323232323232326,,1,Kindle,13.1875,10%-20%,$10-$20,20000-30000
163557563X,Susanna Clarke,USD,10.11,16.89,2,27.0,408.24,4.5,12573,6668.0,ATVPDKIKX0DER,JKG Book Franchise,2021-12-21 23:59:55,Piranesi,0,Literature & Fiction - Genre Fiction,19.0,197,0.2828282828282828,,1,Kindle,37.44444444444444,30%+,$10-$20,10000-20000
164152815X,Dr. Kimberly D. Moore,USD,6.0,8.99,8,14.99,385.56,4.7,15861,271.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:49,The Bible in 52 Weeks: A Yearlong Bible Study for Women,0,Christian Books & Bibles - Bible Study & Reference,19.0,99,0.13131313131313133,,1,Kindle,40.0266844563042,30%+,< $10,10000-20000
1635577020,Sarah J. Maas,USD,5.35,12.65,4,18.0,807.9776,4.7,18287,1844.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:55,House of Earth and Blood (Crescent City),0,Literature & Fiction - Action & Adventure,19.0,330,0.09090909090909093,,1,Kindle,29.72222222222222,20%-30%,$10-$20,10000-20000
1635577802,Susanna Clarke,USD,2.51,14.49,2,17.0,277.83000000000004,4.5,12573,2848.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:49,Piranesi,0,Literature & Fiction - Genre Fiction,19.0,197,0.12121212121212123,,1,Kindle,14.76470588235294,10%-20%,$10-$20,10000-20000
1620971933,Michelle Alexander,USD,4.0,14.99,4,18.99,399.735,4.8,13147,4255.0,ATVPDKIKX0DER,Evergreenerabooks,2021-12-21 23:59:57,The New Jim Crow: Mass Incarceration in the Age of Colorblindness - 10th Anniversary Edition,0,Politics & Social Sciences - Politics & Government,19.0,159,0.25252525252525254,,1,Kindle,21.063717746182203,20%-30%,$10-$20,10000-20000
1620975459,Michelle Alexander,USD,9.3,18.69,1,27.99,590.096,4.8,13147,32706.0,ATVPDKIKX0DER,Amazon,2021-12-21 23:59:52,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,0,Politics & Social Sciences - Politics & Government,19.0,297,0.7070707070707072,,1,Kindle,33.226152197213295,30%+,$10-$20,10000-20000
1646084357,June & Lucy,USD,6.33,18.66,14,24.99,658.184,4.6,20760,5657.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:01:09,The Ultimate Guide to Modern Calligraphy & Hand Lettering for Beginners,0,Arts & Photography - Drawing,19.0,4,0.050505050505050504,,0,Paperback,25.33013205282113,20%-30%,$10-$20,20000-30000
1646110641,Ambrosia Hawthorn,USD,6.8,10.19,8,16.99,399.735,4.7,13715,783.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:01:26,The Spell Book for New Witches: Essential Spells to Change Your Life,0,Religion & Spirituality - New Age & Spirituality,19.0,310,0.7272727272727274,,1,Kindle,40.02354326074162,30%+,$10-$20,10000-20000
1646115643,Paige Vanderbeck,USD,6.0,8.99,10,14.99,272.16,4.8,11314,372.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:01:06,"Green Witchcraft: A Practical Guide to Discovering the Magic of Plants, Herbs, Crystals, and Beyond",0,Religion & Spirituality - New Age & Spirituality,19.0,310,0.36363636363636365,,1,Kindle,40.0266844563042,30%+,< $10,10000-20000
1683993055,Christopher Greyson,USD,2.7,13.29,2,15.99,408.24,4.3,14004,18468.0,ATVPDKIKX0DER,Flashdeals,2021-12-22 00:01:10,The Girl Who Lived: A Thrilling Suspense Novel,0,"Mystery, Thriller & Suspense - Thrillers & Suspense",19.0,267,0.9595959595959597,,1,Kindle,16.885553470919326,10%-20%,$10-$20,10000-20000
168052206X,Minnie BirdsongCottage Door Press,USD,1.7,6.29,6,7.99,113.4,4.7,13484,3971.0,ATVPDKIKX0DER,Clean Earth Books,2021-12-22 00:01:12,Now You Are One (Little Bird Greetings),0,Children's Books - Literature & Fiction,19.0,82,0.030303030303030304,,1,Kindle,21.27659574468085,20%-30%,< $10,10000-20000
1680524046,Cottage Door Press,USD,1.5,13.49,1,14.99,935.0752000000001,4.8,10496,2198.0,ATVPDKIKX0DER,Media Relay LLC,2021-12-22 00:01:13,365 Bedtime Stories and Rhymes,0,Children's Books - Literature & Fiction,19.0,94,0.37373737373737376,,1,Kindle,10.00667111407605,10%-20%,$10-$20,10000-20000
1680524933,Cottage Door Press,USD,4.78,5.21,11,9.99,226.8,4.8,13921,1376.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:01:14,Potty Time! (Daniel Tiger's Neighborhood) (Daniel Tiger's Neighborhood Interactive Take-Along Children's Sound Book),0,Children's Books - Growing Up & Facts of Life,19.0,81,0.16161616161616163,,1,Kindle,47.84784784784785,30%+,< $10,10000-20000
1684223911,Joseph Murphy,USD,0.5,4.95,2,5.45,221.13,4.6,37284,86567.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:01:08,The Power of Your Subconscious Mind,0,Religion & Spirituality - New Age & Spirituality,19.0,324,0.9494949494949496,,1,Kindle,9.174311926605503,< 10%,< $10,30000-40000
164845044X,Bill O'Neill,USD,4.8,8.19,2,12.99,323.19000000000005,4.5,11045,3.0,ATVPDKIKX0DER,Half Price Books Inc,2021-12-22 00:01:13,"Interesting Stories For Curious People: A Collection of Fascinating Stories About History, Science, Pop Culture and Just About Anything Else You Can Think of",0,Humor & Entertainment - Humor,19.0,0,0.0202020202020202,,1,Kindle,36.95150115473441,30%+,< $10,10000-20000
1727408403,Jennifer Smith,USD,3.46,5.24,2,8.7,331.695,4.4,12662,5965.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:01:24,Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy Instant Pot Recipes.,0,"Cookbooks, Food & Wine - Regional & International",19.0,108,0.6969696969696971,,1,Kindle,39.77011494252874,30%+,< $10,10000-20000
168119628X,Sarah J. Maas,USD,11.16,16.84,4,28.0,975.928,4.8,38009,924.0,ATVPDKIKX0DER,Booksabillions,2021-12-22 00:01:24,"A Court of Silver Flames (A Court of Thorns and Roses, 5)",0,Literature & Fiction - Action & Adventure,19.0,330,0.060606060606060615,,1,Kindle,39.85714285714286,30%+,$10-$20,30000-40000
168119922X,Sarah J. Maas,USD,5.1,6.89,3,11.99,680.88,4.7,10912,5887.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:01:27,"Tower of Dawn (Throne of Glass, 6)",0,Teen & Young Adult - Literature & Fiction,19.0,411,0.47474747474747475,,1,Kindle,42.53544620517097,30%+,< $10,10000-20000
1728215722,Julie Clark,USD,6.68,20.31,1,26.99,499.31200000000007,4.4,17362,19613.0,A1XHXJH5C2VYTY,willowbooksellwillowbooksellVivé Liber Books LLC,2021-12-22 00:01:12,The Last Flight: A Novel,0,"Mystery, Thriller & Suspense - Thrillers & Suspense",19.0,264,0.6464646464646465,,0,Kindle,24.74990737310115,20%-30%,$20-$30,10000-20000
1728234220,Julie Clark,USD,7.01,9.98,5,16.99,300.51,4.4,17362,1054.0,ATVPDKIKX0DER,The_Book_Brothers,2021-12-22 00:01:10,The Last Flight,0,"Mystery, Thriller & Suspense - Thrillers & Suspense",19.0,254,0.36363636363636365,,1,Kindle,41.25956444967628,30%+,< $10,10000-20000
1728258456,Scarlett St. Clair,USD,5.19,11.8,1,16.99,436.59000000000003,4.5,10700,6374.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:01:14,"A Touch of Darkness (Hades X Persephone, 1)",0,Science Fiction & Fantasy - Fantasy,19.0,185,0.393939393939394,,1,Kindle,30.5473808122425,30%+,$10-$20,10000-20000
1788171829,Vex King,USD,3.7,13.29,2,16.99,306.18000000000006,4.7,20082,1570.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:02:26,"Good Vibes, Good Life: How Self-Love Is the Key to Unlocking Your Greatness",0,Self-Help - Happiness,19.0,376,0.5555555555555557,,1,Kindle,21.777516185991765,20%-30%,$10-$20,20000-30000
1791392792,Colleen Hoover,USD,1.9,17.09,2,18.99,408.24,4.6,42924,1299.0,ATVPDKIKX0DER,Vivé Liber Books LLC,2021-12-22 00:02:13,Verity,0,"Mystery, Thriller & Suspense - Thrillers & Suspense",19.0,339,0.27272727272727276,,1,Kindle,10.005265929436547,10%-20%,$10-$20,40000-50000
1775293939,Elle Kennedy,USD,3.4,13.59,2,16.99,503.85120000000006,4.6,18449,2670.0,ATVPDKIKX0DER,Academic Book Solutions,2021-12-22 00:02:12,"The Deal (Off-Campus, 1)",0,Romance - Contemporary,19.0,340,0.1717171717171717,,1,Kindle,20.01177163037081,20%-30%,$10-$20,10000-20000
1784703931,by HARARI YUVAL NOAH (Author),USD,282.49,16.51,2,299.0,450.76500000000004,4.6,12984,283290.0,A1OUQDLXYX7Q0J,TIP TOP STORETIP TOP STOREJRL33 Enterprises,2021-12-22 00:02:13,Homo Deus: A Brief History of Tomorrow,0,Science & Math - Biological Sciences,19.0,350,0.04040404040404041,7.0,1,Kindle,94.47826086956522,30%+,$10-$20,10000-20000
1789096499,Stephen King,USD,5.39,9.56,4,14.95,240.97500000000002,4.5,24619,1043.0,ATVPDKIKX0DER,Murfbooks,2021-12-22 00:02:16,Later,0,"Mystery, Thriller & Suspense - Mystery",19.0,253,0.9393939393939396,,1,Kindle,36.05351170568562,30%+,< $10,20000-30000
1780671067,Johanna Basford,USD,5.96,9.99,15,15.95,531.0864,4.7,13897,6611.0,ATVPDKIKX0DER,The Red Owl INC,2021-12-22 00:02:15,"Secret Garden: An Inky Treasure Hunt and Coloring Book (For Adults, mindfulness coloring)",0,Arts & Photography - Graphic Design,19.0,3,0.32323232323232326,,1,Kindle,37.36677115987461,30%+,< $10,10000-20000
1785042149,by B. Brown (Author),USD,13.99,16.0,4,29.99,314.685,4.7,12948,8058.0,A2D9N809FBUF2D,Booktown StoreBooktown StoreBlessed Book,2021-12-22 00:02:18,Dare to Lead: Brave Work. Tough Conversations. Whole Hearts.,0,Business & Money - Business Culture,19.0,378,0.9494949494949496,,1,Kindle,46.648882960986995,30%+,$10-$20,10000-20000
1799700569,Lori Gottlieb,USD,11.66,8.33,1,19.99,99.22500000000001,4.6,15836,625279.0,ATVPDKIKX0DER,Crystal Frey,2021-12-22 00:02:29,Maybe You Should Talk to Someone,0,Self-Help - Relationships,19.0,28,0.6767676767676769,,1,Kindle,58.32916458229115,30%+,< $10,10000-20000
178681630X,Kate Hewitt,USD,1.1,9.89,2,10.99,348.70500000000004,4.2,10919,7050.0,ATVPDKIKX0DER,Luxifi,2021-12-22 00:02:16,The Secrets We Keep: A gripping emotional page turner,0,Literature & Fiction - Genre Fiction,19.0,234,0.9696969696969698,,1,Kindle,10.009099181073704,10%-20%,< $10,10000-20000
179711588X,Alex Trebek,USD,11.2,18.79,1,29.99,136.08,4.8,10616,60714.0,ATVPDKIKX0DER,Yarn Dog Inc,2021-12-22 00:02:17,The Answer Is . . .: Reflections on My Life,0,Biographies & Memoirs - Arts & Literature,19.0,31,0.8282828282828284,,1,Kindle,37.345781927309105,30%+,$10-$20,10000-20000
1781809968,Yasmin Boland,USD,2.0,17.99,7,19.99,328.86,4.9,18921,1351.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:02:22,Moonology Oracle Cards: A 44-Card Deck and Guidebook,0,Religion & Spirituality - New Age & Spirituality,19.0,318,0.42424242424242425,,1,Kindle,10.005002501250626,10%-20%,$10-$20,10000-20000
179712207X,Mark R. Levin,USD,7.73,22.26,1,29.99,272.16,4.9,23204,20341.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:02:27,American Marxism,0,Politics & Social Sciences - Politics & Government,19.0,31,0.0,,1,Kindle,25.77525841947316,20%-30%,$20-$30,20000-30000
1797124749,Laura Dave,USD,2.0,27.99,1,29.99,272.16,4.3,56878,72254.0,ATVPDKIKX0DER,Seattlegoodwill,2021-12-22 00:02:32,The Last Thing He Told Me: A Novel,0,Literature & Fiction - Genre Fiction,19.0,31,0.9797979797979799,,1,Kindle,6.668889629876626,< 10%,$20-$30,50000+
1797128507,Louise PennyHillary Rodham Clinton,USD,15.35,24.64,1,39.99,360.045,4.5,11771,57186.0,ATVPDKIKX0DER,Amazon Warehouse,2021-12-22 00:02:28,State of Terror: A Novel,0,"Mystery, Thriller & Suspense - Thrillers & Suspense",19.0,31,0.31313131313131315,,1,Kindle,38.38459614903726,30%+,$20-$30,10000-20000
1842297406,Dan Green,USD,1.7,3.29,4,4.99,249.48000000000005,4.7,18519,25.0,ATVPDKIKX0DER,Amazon,2021-12-22 00:02:16,How to Draw 101 Animals (1),0,"Children's Books - Arts, Music & Photography",19.0,0,0.27272727272727276,,1,Spiral-bound,34.06813627254508,30%+,< $10,10000-20000
1771641258,Dr. Jason Fung,USD,3.16,15.79,3,18.95,522.0079999999999,4.6,21093,1619.0,ATVPDKIKX0DER,TEXAS B00KW0RM,2021-12-22 00:02:26,The Obesity Code - Unlocking the Secrets of Weight Loss (Book 1),0,Medical Books - Medicine,19.0,243,0.5454545454545455,,1,Kindle,16.675461741424805,10%-20%,$10-$20,20000-30000
1878424319,Don Miguel Ruiz,USD,7.18,5.77,3,12.95,175.77,4.7,69648,28.0,ATVPDKIKX0DER,Goodwill Minnesota,2021-12-22 00:02:30,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),0,Self-Help - Personal Transformation,19.0,0,0.41414141414141414,,1,Kindle,55.44401544401545,30%+,< $10,50000+
1847941494,by Never Split the Difference: Negotiating as if Your Life Depended on It (Author),USD,33.49,16.5,2,49.99,201.285,4.8,21322,6520.0,AKJ9JZW5EO2V3,elitereaderelitereaderK4rum,2021-12-22 00:03:23,Never Split the Difference: Negotiating as if Your Life Depended on It,0,Business & Money - Management & Leadership,19.0,43,0.11111111111111112,,0,Kindle,66.99339867973595,30%+,$10-$20,20000-30000
